Brand,지역,유형,age,year,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,total
Jaguar,경북,개인-남자,40~49,2016,2,0,0,0,0,0,0,0,1,0,0,0,3
Jaguar,경북,개인-남자,40~49,2017,2,0,0,0,0,0,0,0,1,0,0,0,3
Jaguar,경북,개인-남자,40~49,2018,3,1,7,0,1,0,0,1,1,0,0,2,16
Jaguar,경북,개인-남자,40~49,2019,0,0,1,1,0,1,0,0,0,0,1,0,4
Jaguar,경북,개인-남자,40~49,2020,0,1,0,0,0,0,0,0,0,0,0,0,1
Jaguar,경북,개인-남자,40~49,2021,1,0,0,0,0,0,0,0,0,0,0,0,1
Jaguar,경북,개인-남자,50~59,2016,0,0,1,0,0,0,0,0,0,0,0,2,3
Jaguar,경북,개인-남자,50~59,2017,0,0,1,0,0,0,0,0,0,0,0,2,3
Jaguar,경북,개인-남자,50~59,2018,2,0,1,0,0,1,1,1,1,0,0,1,8
Jaguar,경북,개인-남자,50~59,2019,0,0,0,0,0,0,1,1,2,2,0,0,6
Jaguar,경북,개인-남자,50~59,2020,1,0,1,0,0,0,0,1,0,0,1,1,5
Jaguar,경북,개인-남자,50~59,2021,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,경북,개인-남자,60~69,2016,0,0,0,0,1,0,0,0,0,0,0,0,1
Jaguar,경북,개인-남자,60~69,2017,0,0,0,0,1,0,0,0,0,0,0,0,1
Jaguar,경북,개인-남자,60~69,2018,0,1,1,0,0,0,0,0,0,0,0,0,2
Jaguar,경북,개인-남자,60~69,2019,0,0,0,0,1,0,0,0,0,0,0,0,1
Jaguar,경북,개인-남자,70~,2019,0,1,0,0,0,0,0,0,0,0,0,0,1
Jaguar,경북,개인-여자,20~29,2016,0,0,0,0,0,0,0,0,1,0,0,1,2
Jaguar,경북,개인-여자,20~29,2017,0,0,0,0,0,0,0,0,1,0,0,1,2
Jaguar,경북,개인-여자,20~29,2018,0,0,0,0,0,1,0,0,0,1,1,0,3
Jaguar,경북,개인-여자,20~29,2019,0,0,0,0,0,0,0,0,1,0,0,0,1
Jaguar,경북,개인-여자,20~29,2020,0,0,0,0,0,0,0,0,1,0,0,0,1
Jaguar,경북,개인-여자,30~39,2016,0,1,0,0,0,0,0,0,0,0,0,0,1
Jaguar,경북,개인-여자,30~39,2017,0,1,0,0,0,0,0,0,0,0,0,0,1
Jaguar,경북,개인-여자,30~39,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
Jaguar,경북,개인-여자,30~39,2019,0,0,1,0,0,0,0,0,1,0,0,1,3
Jaguar,경북,개인-여자,30~39,2020,0,0,0,0,1,0,0,0,0,0,0,0,1
Jaguar,경북,개인-여자,40~49,2016,0,0,2,1,0,0,0,0,1,1,0,0,5
Jaguar,경북,개인-여자,40~49,2017,0,0,2,1,0,0,0,0,1,1,0,0,5
Jaguar,경북,개인-여자,40~49,2018,1,1,1,0,0,1,1,0,0,0,0,0,5
Jaguar,경북,개인-여자,40~49,2019,0,0,0,0,0,1,0,1,0,0,0,0,2
Jaguar,경북,개인-여자,40~49,2020,0,0,0,0,0,1,0,0,0,0,0,0,1
Jaguar,경북,개인-여자,50~59,2016,0,0,0,0,0,0,0,1,0,0,0,0,1
Jaguar,경북,개인-여자,50~59,2017,0,0,0,0,0,0,0,1,0,0,0,0,1
Jaguar,경북,개인-여자,50~59,2018,1,0,0,0,0,1,1,0,0,0,0,0,3
Jaguar,경북,개인-여자,50~59,2019,0,0,0,0,0,0,1,0,0,0,0,0,1
Jaguar,경북,개인-여자,60~69,2018,1,0,1,0,0,0,0,1,0,0,0,0,3
Jaguar,경북,개인-여자,60~69,2019,0,0,0,0,0,0,0,0,0,1,0,0,1
Jaguar,경북,개인-여자,70~,2016,0,0,0,0,0,0,0,0,1,0,0,0,1
Jaguar,경북,개인-여자,70~,2017,0,0,0,0,0,0,0,0,1,0,0,0,1
Jaguar,경북,법인,-,2016,0,0,2,0,1,0,0,1,1,0,0,0,5
Jaguar,경북,법인,-,2017,0,0,0,0,0,0,0,0,0,1,0,2,3
Jaguar,경북,법인,-,2018,1,0,2,0,0,0,0,0,1,0,0,0,4
Jaguar,경북,법인,-,2019,0,0,1,0,0,1,0,0,1,0,1,1,5
Jaguar,경북,법인,-,2020,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인,20~29,2016,0,0,0,0,0,1,0,0,1,0,0,0,2
Jaguar,광주,개인,20~29,2017,0,0,0,0,0,1,0,0,1,0,0,0,2
Jaguar,광주,개인,20~29,2018,0,0,2,0,0,0,0,0,0,0,0,1,3
Jaguar,광주,개인,20~29,2019,0,0,3,0,0,0,0,0,0,0,1,0,4
Jaguar,광주,개인,30~39,2016,1,1,3,0,3,2,0,0,0,1,0,1,12
Jaguar,광주,개인,30~39,2017,1,1,3,0,3,2,0,0,0,1,0,1,12
Jaguar,광주,개인,30~39,2018,2,1,4,0,0,0,1,0,1,0,0,2,11
Jaguar,광주,개인,30~39,2019,0,1,0,0,0,0,0,1,2,0,0,0,4
Jaguar,광주,개인,40~49,2016,1,0,5,1,0,3,0,2,2,0,1,2,17
Jaguar,광주,개인,40~49,2017,1,0,5,1,0,3,0,2,2,0,1,2,17
Jaguar,광주,개인,40~49,2018,2,4,4,0,1,4,0,3,0,0,1,0,19
Jaguar,광주,개인,40~49,2019,0,1,0,0,0,2,0,1,0,2,2,0,8
Jaguar,광주,개인,40~49,2020,0,0,0,0,0,0,0,0,0,0,1,2,3
Jaguar,광주,개인,40~49,2021,0,0,0,1,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인,50~59,2016,0,0,2,0,2,0,0,0,1,0,0,0,5
Jaguar,광주,개인,50~59,2017,0,0,2,0,2,0,0,0,1,0,0,0,5
Jaguar,광주,개인,50~59,2018,1,0,2,0,0,0,0,1,0,0,0,0,4
Jaguar,광주,개인,50~59,2019,0,0,0,0,0,1,0,2,0,1,1,0,5
Jaguar,광주,개인,50~59,2020,0,0,0,0,0,0,0,0,0,0,1,0,1
Jaguar,광주,개인,60~69,2016,0,0,1,0,0,0,0,0,1,0,1,1,4
Jaguar,광주,개인,60~69,2017,0,0,1,0,0,0,0,0,1,0,1,1,4
Jaguar,광주,개인,60~69,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인,60~69,2019,0,0,0,1,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인,60~69,2020,0,0,0,1,0,0,0,0,0,0,1,0,2
Jaguar,광주,개인,70~,2016,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인,70~,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인,70~,2018,0,0,0,0,0,0,0,0,1,0,0,0,1
Jaguar,광주,개인-남자,20~29,2018,0,0,2,0,0,0,0,0,0,0,0,1,3
Jaguar,광주,개인-남자,20~29,2019,0,0,3,0,0,0,0,0,0,0,1,0,4
Jaguar,광주,개인-남자,30~39,2016,0,1,2,0,1,2,0,0,0,0,0,1,7
Jaguar,광주,개인-남자,30~39,2017,0,1,2,0,1,2,0,0,0,0,0,1,7
Jaguar,광주,개인-남자,30~39,2018,2,1,4,0,0,0,0,0,0,0,0,1,8
Jaguar,광주,개인-남자,30~39,2019,0,1,0,0,0,0,0,1,0,0,0,0,2
Jaguar,광주,개인-남자,40~49,2016,0,0,4,1,0,3,0,1,1,0,1,1,12
Jaguar,광주,개인-남자,40~49,2017,0,0,4,1,0,3,0,1,1,0,1,1,12
Jaguar,광주,개인-남자,40~49,2018,2,4,4,0,1,1,0,0,0,0,1,0,13
Jaguar,광주,개인-남자,40~49,2019,0,0,0,0,0,1,0,0,0,1,2,0,4
Jaguar,광주,개인-남자,40~49,2020,0,0,0,0,0,0,0,0,0,0,0,2,2
Jaguar,광주,개인-남자,50~59,2016,0,0,1,0,1,0,0,0,1,0,0,0,3
Jaguar,광주,개인-남자,50~59,2017,0,0,1,0,1,0,0,0,1,0,0,0,3
Jaguar,광주,개인-남자,50~59,2018,1,0,1,0,0,0,0,0,0,0,0,0,2
Jaguar,광주,개인-남자,50~59,2019,0,0,0,0,0,0,0,2,0,1,1,0,4
Jaguar,광주,개인-남자,50~59,2020,0,0,0,0,0,0,0,0,0,0,1,0,1
Jaguar,광주,개인-남자,60~69,2016,0,0,0,0,0,0,0,0,1,0,1,1,3
Jaguar,광주,개인-남자,60~69,2017,0,0,0,0,0,0,0,0,1,0,1,1,3
Jaguar,광주,개인-남자,60~69,2019,0,0,0,1,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인-남자,60~69,2020,0,0,0,1,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인-남자,70~,2016,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인-남자,70~,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인-남자,70~,2018,0,0,0,0,0,0,0,0,1,0,0,0,1
Jaguar,광주,개인-여자,20~29,2016,0,0,0,0,0,1,0,0,1,0,0,0,2
Jaguar,광주,개인-여자,20~29,2017,0,0,0,0,0,1,0,0,1,0,0,0,2
Jaguar,광주,개인-여자,30~39,2016,1,0,1,0,2,0,0,0,0,1,0,0,5
Jaguar,광주,개인-여자,30~39,2017,1,0,1,0,2,0,0,0,0,1,0,0,5
Jaguar,광주,개인-여자,30~39,2018,0,0,0,0,0,0,1,0,1,0,0,1,3
Jaguar,광주,개인-여자,30~39,2019,0,0,0,0,0,0,0,0,2,0,0,0,2
Jaguar,광주,개인-여자,40~49,2016,1,0,1,0,0,0,0,1,1,0,0,1,5
Jaguar,광주,개인-여자,40~49,2017,1,0,1,0,0,0,0,1,1,0,0,1,5
Jaguar,광주,개인-여자,40~49,2018,0,0,0,0,0,3,0,3,0,0,0,0,6
Jaguar,광주,개인-여자,40~49,2019,0,1,0,0,0,1,0,1,0,1,0,0,4
Jaguar,광주,개인-여자,40~49,2020,0,0,0,0,0,0,0,0,0,0,1,0,1
Jaguar,광주,개인-여자,40~49,2021,0,0,0,1,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인-여자,50~59,2016,0,0,1,0,1,0,0,0,0,0,0,0,2
Jaguar,광주,개인-여자,50~59,2017,0,0,1,0,1,0,0,0,0,0,0,0,2
Jaguar,광주,개인-여자,50~59,2018,0,0,1,0,0,0,0,1,0,0,0,0,2
Jaguar,광주,개인-여자,50~59,2019,0,0,0,0,0,1,0,0,0,0,0,0,1
Jaguar,광주,개인-여자,60~69,2016,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인-여자,60~69,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인-여자,60~69,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,광주,개인-여자,60~69,2020,0,0,0,0,0,0,0,0,0,0,1,0,1
Jaguar,광주,법인,-,2016,1,0,0,0,0,0,1,1,0,0,0,1,4
Jaguar,광주,법인,-,2017,3,0,0,0,0,2,0,0,1,0,0,0,6
Jaguar,광주,법인,-,2018,0,1,1,0,0,0,1,0,1,1,0,0,5
Jaguar,광주,법인,-,2019,0,0,0,0,0,0,0,0,1,0,0,0,1
Jaguar,광주,법인,-,2020,0,0,0,0,0,0,0,0,0,0,2,0,2
Jaguar,대구,개인,20~29,2016,1,0,3,0,1,0,0,0,3,0,0,0,8
Jaguar,대구,개인,20~29,2017,1,0,3,0,1,0,0,0,3,0,0,0,8
Jaguar,대구,개인,20~29,2018,0,0,1,1,0,1,0,0,0,0,0,0,3
Jaguar,대구,개인,20~29,2019,0,0,0,0,0,0,0,0,1,0,1,0,2
Jaguar,대구,개인,20~29,2020,0,0,0,0,0,0,0,0,0,0,1,0,1
Jaguar,대구,개인,30~39,2016,0,2,2,0,1,1,0,1,1,2,1,0,11
Jaguar,대구,개인,30~39,2017,0,2,2,0,1,1,0,1,1,2,1,0,11
Jaguar,대구,개인,30~39,2018,0,4,2,0,1,1,0,3,0,2,0,2,15
Jaguar,대구,개인,30~39,2019,0,1,1,0,1,0,0,1,1,1,2,0,8
Jaguar,대구,개인,30~39,2020,1,0,0,0,1,0,0,0,0,0,2,0,4
Jaguar,대구,개인,40~49,2016,1,0,8,1,0,7,1,1,2,1,1,0,23
Jaguar,대구,개인,40~49,2017,1,0,8,1,0,7,1,1,2,1,1,0,23
Jaguar,대구,개인,40~49,2018,1,3,3,2,2,2,0,1,1,1,0,4,20
Jaguar,대구,개인,40~49,2019,0,1,1,0,1,0,1,1,4,4,1,1,15
Jaguar,대구,개인,40~49,2020,1,0,0,0,0,0,1,0,0,0,1,2,5
Jaguar,대구,개인,40~49,2021,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,대구,개인,50~59,2016,0,2,5,2,1,3,0,0,0,0,1,2,16
Jaguar,대구,개인,50~59,2017,0,2,5,2,1,3,0,0,0,0,1,2,16
Jaguar,대구,개인,50~59,2018,1,1,2,1,1,1,0,2,0,0,0,0,9
Jaguar,대구,개인,50~59,2019,0,1,3,0,0,1,0,1,0,4,0,0,10
Jaguar,대구,개인,50~59,2020,0,2,0,0,0,0,0,0,1,0,2,1,6
Jaguar,대구,개인,50~59,2021,1,0,0,0,0,0,0,0,0,0,0,0,1
Jaguar,대구,개인,60~69,2016,0,0,1,1,0,1,0,1,1,0,0,0,5
Jaguar,대구,개인,60~69,2017,0,0,1,1,0,1,0,1,1,0,0,0,5
Jaguar,대구,개인,60~69,2018,1,1,2,1,0,0,0,0,0,0,0,0,5
Jaguar,대구,개인,70~,2016,0,0,1,0,0,1,0,0,0,0,0,0,2
Jaguar,대구,개인,70~,2017,0,0,1,0,0,1,0,0,0,0,0,0,2
Jaguar,대구,개인,70~,2019,0,0,0,0,0,0,0,1,0,0,0,0,1
Jaguar,대구,개인-남자,20~29,2016,0,0,2,0,0,0,0,0,3,0,0,0,5
Jaguar,대구,개인-남자,20~29,2017,0,0,2,0,0,0,0,0,3,0,0,0,5
Jaguar,대구,개인-남자,20~29,2018,0,0,1,1,0,0,0,0,0,0,0,0,2
Jaguar,대구,개인-남자,20~29,2019,0,0,0,0,0,0,0,0,1,0,0,0,1
Jaguar,대구,개인-남자,30~39,2016,0,2,1,0,0,1,0,1,0,2,0,0,7
Jaguar,대구,개인-남자,30~39,2017,0,2,1,0,0,1,0,1,0,2,0,0,7
Jaguar,대구,개인-남자,30~39,2018,0,1,2,0,1,1,0,2,0,1,0,2,10
Jaguar,대구,개인-남자,30~39,2019,0,0,0,0,1,0,0,1,0,1,1,0,4
Jaguar,대구,개인-남자,30~39,2020,1,0,0,0,0,0,0,0,0,0,1,0,2
Jaguar,대구,개인-남자,40~49,2016,0,0,5,0,0,7,0,0,1,1,1,0,15
Jaguar,대구,개인-남자,40~49,2017,0,0,5,0,0,7,0,0,1,1,1,0,15
Jaguar,대구,개인-남자,40~49,2018,1,2,2,1,2,2,0,1,0,0,0,2,13
Jaguar,대구,개인-남자,40~49,2019,0,1,1,0,0,0,1,0,3,4,1,1,12
Jaguar,대구,개인-남자,40~49,2020,1,0,0,0,0,0,0,0,0,0,1,2,4
Jaguar,대구,개인-남자,50~59,2016,0,1,4,2,1,2,0,0,0,0,1,2,13
Jaguar,대구,개인-남자,50~59,2017,0,1,4,2,1,2,0,0,0,0,1,2,13
Jaguar,대구,개인-남자,50~59,2018,1,0,2,1,0,1,0,2,0,0,0,0,7
Jaguar,대구,개인-남자,50~59,2019,0,1,3,0,0,1,0,1,0,3,0,0,9
Jaguar,대구,개인-남자,50~59,2020,0,1,0,0,0,0,0,0,1,0,1,1,4
Jaguar,대구,개인-남자,60~69,2016,0,0,1,0,0,1,0,0,1,0,0,0,3
Jaguar,대구,개인-남자,60~69,2017,0,0,1,0,0,1,0,0,1,0,0,0,3
Jaguar,대구,개인-남자,60~69,2018,0,0,2,1,0,0,0,0,0,0,0,0,3
Jaguar,대구,개인-남자,70~,2019,0,0,0,0,0,0,0,1,0,0,0,0,1
Jaguar,대구,개인-여자,20~29,2016,1,0,1,0,1,0,0,0,0,0,0,0,3
Jaguar,대구,개인-여자,20~29,2017,1,0,1,0,1,0,0,0,0,0,0,0,3
Jaguar,대구,개인-여자,20~29,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
Jaguar,대구,개인-여자,20~29,2019,0,0,0,0,0,0,0,0,0,0,1,0,1
Jaguar,대구,개인-여자,20~29,2020,0,0,0,0,0,0,0,0,0,0,1,0,1
Jaguar,대구,개인-여자,30~39,2016,0,0,1,0,1,0,0,0,1,0,1,0,4
Jaguar,대구,개인-여자,30~39,2017,0,0,1,0,1,0,0,0,1,0,1,0,4
Jaguar,대구,개인-여자,30~39,2018,0,3,0,0,0,0,0,1,0,1,0,0,5
Jaguar,대구,개인-여자,30~39,2019,0,1,1,0,0,0,0,0,1,0,1,0,4
Jaguar,대구,개인-여자,30~39,2020,0,0,0,0,1,0,0,0,0,0,1,0,2
Jaguar,대구,개인-여자,40~49,2016,1,0,3,1,0,0,1,1,1,0,0,0,8
Jaguar,대구,개인-여자,40~49,2017,1,0,3,1,0,0,1,1,1,0,0,0,8
Jaguar,대구,개인-여자,40~49,2018,0,1,1,1,0,0,0,0,1,1,0,2,7
Jaguar,대구,개인-여자,40~49,2019,0,0,0,0,1,0,0,1,1,0,0,0,3
Jaguar,대구,개인-여자,40~49,2020,0,0,0,0,0,0,1,0,0,0,0,0,1
Jaguar,대구,개인-여자,40~49,2021,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,대구,개인-여자,50~59,2016,0,1,1,0,0,1,0,0,0,0,0,0,3
Jaguar,대구,개인-여자,50~59,2017,0,1,1,0,0,1,0,0,0,0,0,0,3
Jaguar,대구,개인-여자,50~59,2018,0,1,0,0,1,0,0,0,0,0,0,0,2
Jaguar,대구,개인-여자,50~59,2019,0,0,0,0,0,0,0,0,0,1,0,0,1
Jaguar,대구,개인-여자,50~59,2020,0,1,0,0,0,0,0,0,0,0,1,0,2
Jaguar,대구,개인-여자,50~59,2021,1,0,0,0,0,0,0,0,0,0,0,0,1
Jaguar,대구,개인-여자,60~69,2016,0,0,0,1,0,0,0,1,0,0,0,0,2
Jaguar,대구,개인-여자,60~69,2017,0,0,0,1,0,0,0,1,0,0,0,0,2
Jaguar,대구,개인-여자,60~69,2018,1,1,0,0,0,0,0,0,0,0,0,0,2
Jaguar,대구,개인-여자,70~,2016,0,0,1,0,0,1,0,0,0,0,0,0,2
Jaguar,대구,개인-여자,70~,2017,0,0,1,0,0,1,0,0,0,0,0,0,2
Jaguar,대구,법인,-,2016,20,16,79,75,32,115,61,81,87,52,44,123,785
Jaguar,대구,법인,-,2017,48,56,132,35,55,71,55,36,77,40,51,54,710
Jaguar,대구,법인,-,2018,51,61,58,31,39,73,41,35,38,17,34,29,507
Jaguar,대구,법인,-,2019,21,28,21,15,21,18,18,23,31,33,25,18,272
Jaguar,대구,법인,-,2020,7,11,19,12,5,10,5,7,7,3,5,7,98
Jaguar,대구,법인,-,2021,0,1,0,0,0,0,0,0,0,0,0,0,1
Jaguar,대전,개인,20~29,2016,0,0,0,1,0,3,0,0,0,0,1,0,5
Jaguar,대전,개인,20~29,2017,0,0,0,1,0,3,0,0,0,0,1,0,5
Jaguar,대전,개인,20~29,2018,0,0,0,0,0,0,1,0,0,0,0,0,1
Jaguar,대전,개인,20~29,2019,0,0,0,0,0,1,0,1,0,0,0,0,2
Jaguar,대전,개인,20~29,2020,0,1,0,0,0,1,0,0,0,0,0,1,3
Jaguar,대전,개인,30~39,2016,0,0,4,0,0,3,0,1,2,1,0,3,14
Jaguar,대전,개인,30~39,2017,0,0,4,0,0,3,0,1,2,1,0,3,14
Jaguar,대전,개인,30~39,2018,1,1,4,1,0,0,2,2,0,0,2,1,14
Jaguar,대전,개인,30~39,2019,0,0,3,0,1,4,0,1,3,2,0,1,15
Jaguar,대전,개인,30~39,2020,0,0,0,1,0,0,0,0,0,0,0,0,1
Jaguar,대전,개인,40~49,2016,1,1,4,0,1,4,1,3,0,1,1,2,19
Jaguar,대전,개인,40~49,2017,1,1,4,0,1,4,1,3,0,1,1,2,19
Jaguar,대전,개인,40~49,2018,1,0,5,0,3,0,1,0,0,1,1,2,14
Jaguar,대전,개인,40~49,2019,0,0,2,0,2,3,0,0,0,1,2,1,11
Jaguar,대전,개인,40~49,2020,1,0,0,0,0,0,0,0,0,1,0,0,2
Jaguar,대전,개인,40~49,2021,0,1,0,0,0,0,0,0,0,0,0,0,1
Jaguar,대전,개인,50~59,2016,1,0,0,0,0,0,0,0,2,0,0,3,6
Jaguar,대전,개인,50~59,2017,1,0,0,0,0,0,0,0,2,0,0,3,6
Jaguar,대전,개인,50~59,2018,2,1,1,1,1,1,0,1,0,0,0,0,8
Jaguar,대전,개인,50~59,2019,0,0,0,0,0,2,0,0,1,1,1,1,6
Jaguar,대전,개인,50~59,2020,0,0,0,0,1,0,0,0,0,0,0,0,1
Jaguar,대전,개인,60~69,2016,0,0,2,0,1,1,1,0,0,0,0,0,5
Jaguar,대전,개인,60~69,2017,0,0,2,0,1,1,1,0,0,0,0,0,5
Jaguar,대전,개인,60~69,2018,0,2,3,0,0,1,0,0,0,1,0,0,7
Jaguar,대전,개인,60~69,2019,0,0,1,0,0,0,0,0,0,0,1,0,2
Jaguar,대전,개인,60~69,2020,0,0,0,0,1,0,0,1,0,0,0,0,2
Jaguar,대전,개인-남자,20~29,2016,0,0,0,1,0,2,0,0,0,0,1,0,4
Jaguar,대전,개인-남자,20~29,2017,0,0,0,1,0,2,0,0,0,0,1,0,4
Jaguar,대전,개인-남자,20~29,2019,0,0,0,0,0,1,0,1,0,0,0,0,2
Jaguar,대전,개인-남자,20~29,2020,0,1,0,0,0,1,0,0,0,0,0,0,2
Jaguar,대전,개인-남자,30~39,2016,0,0,3,0,0,2,0,0,2,1,0,1,9
Jaguar,대전,개인-남자,30~39,2017,0,0,3,0,0,2,0,0,2,1,0,1,9
Jaguar,대전,개인-남자,30~39,2018,0,0,3,1,0,0,1,1,0,0,1,1,8
Jaguar,대전,개인-남자,30~39,2019,0,0,3,0,1,4,0,1,2,1,0,1,13
Jaguar,대전,개인-남자,40~49,2016,0,1,3,0,1,2,1,3,0,1,1,2,15
Jaguar,대전,개인-남자,40~49,2017,0,1,3,0,1,2,1,3,0,1,1,2,15
Jaguar,대전,개인-남자,40~49,2018,1,0,2,0,2,0,1,0,0,1,1,1,9
Jaguar,대전,개인-남자,40~49,2019,0,0,2,0,2,1,0,0,0,1,1,1,8
Jaguar,대전,개인-남자,40~49,2020,1,0,0,0,0,0,0,0,0,1,0,0,2
Jaguar,대전,개인-남자,50~59,2016,1,0,0,0,0,0,0,0,0,0,0,3,4
Jaguar,대전,개인-남자,50~59,2017,1,0,0,0,0,0,0,0,0,0,0,3,4
Jaguar,대전,개인-남자,50~59,2018,1,1,1,0,1,1,0,1,0,0,0,0,6
Jaguar,대전,개인-남자,50~59,2019,0,0,0,0,0,1,0,0,1,1,1,1,5
Jaguar,대전,개인-남자,60~69,2016,0,0,1,0,1,1,1,0,0,0,0,0,4
Jaguar,대전,개인-남자,60~69,2017,0,0,1,0,1,1,1,0,0,0,0,0,4
Jaguar,대전,개인-남자,60~69,2018,0,1,2,0,0,1,0,0,0,1,0,0,5
Jaguar,대전,개인-남자,60~69,2020,0,0,0,0,1,0,0,0,0,0,0,0,1
Jaguar,대전,개인-여자,20~29,2016,0,0,0,0,0,1,0,0,0,0,0,0,1
Jaguar,대전,개인-여자,20~29,2017,0,0,0,0,0,1,0,0,0,0,0,0,1
Jaguar,대전,개인-여자,20~29,2018,0,0,0,0,0,0,1,0,0,0,0,0,1
Jaguar,대전,개인-여자,20~29,2020,0,0,0,0,0,0,0,0,0,0,0,1,1
Jaguar,대전,개인-여자,30~39,2016,0,0,1,0,0,1,0,1,0,0,0,2,5
Jaguar,대전,개인-여자,30~39,2017,0,0,1,0,0,1,0,1,0,0,0,2,5
Jaguar,대전,개인-여자,30~39,2018,1,1,1,0,0,0,1,1,0,0,1,0,6
Jaguar,대전,개인-여자,30~39,2019,0,0,0,0,0,0,0,0,1,1,0,0,2
Jaguar,대전,개인-여자,30~39,2020,0,0,0,1,0,0,0,0,0,0,0,0,1
Jaguar,대전,개인-여자,40~49,2016,1,0,1,0,0,2,0,0,0,0,0,0,4
Jaguar,대전,개인-여자,40~49,2017,1,0,1,0,0,2,0,0,0,0,0,0,4
Jaguar,대전,개인-여자,40~49,2018,0,0,3,0,1,0,0,0,0,0,0,1,5
Jaguar,대전,개인-여자,40~49,2019,0,0,0,0,0,2,0,0,0,0,1,0,3
Jaguar,대전,개인-여자,40~49,2021,0,1,0,0,0,0,0,0,0,0,0,0,1
Jaguar,대전,개인-여자,50~59,2016,0,0,0,0,0,0,0,0,2,0,0,0,2
Jaguar,대전,개인-여자,50~59,2017,0,0,0,0,0,0,0,0,2,0,0,0,2
Jaguar,대전,개인-여자,50~59,2018,1,0,0,1,0,0,0,0,0,0,0,0,2
Jaguar,대전,개인-여자,50~59,2019,0,0,0,0,0,1,0,0,0,0,0,0,1
Jaguar,대전,개인-여자,50~59,2020,0,0,0,0,1,0,0,0,0,0,0,0,1
Jaguar,대전,개인-여자,60~69,2016,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,대전,개인-여자,60~69,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
Jaguar,대전,개인-여자,60~69,2018,0,1,1,0,0,0,0,0,0,0,0,0,2
Jaguar,대전,개인-여자,60~69,2019,0,0,1,0,0,0,0,0,0,0,1,0,2
Jaguar,대전,개인-여자,60~69,2020,0,0,0,0,0,0,0,1,0,0,0,0,1
Jaguar,대전,법인,-,2016,1,0,0,1,1,0,0,0,0,1,1,1,6
Jaguar,대전,법인,-,2017,0,0,0,0,0,0,0,0,0,0,0,2,2
Jaguar,대전,법인,-,2018,2,0,2,0,1,3,1,4,0,0,0,0,13
Jaguar,대전,법인,-,2019,0,1,1,0,2,1,1,1,4,1,0,4,16
Jaguar,대전,법인,-,2020,1,1,2,0,0,0,0,0,2,0,0,0,6
Jaguar,부산,개인,20~29,2016,1,0,2,0,0,0,0,0,1,1,0,2,7
Jaguar,부산,개인,20~29,2017,1,0,2,0,0,0,0,0,1,1,0,2,7
Jaguar,부산,개인,20~29,2018,1,1,0,0,0,1,1,0,0,0,0,0,4
Jaguar,부산,개인,20~29,2019,0,1,0,1,0,1,0,1,0,1,0,1,6
Jaguar,부산,개인,30~39,2016,1,3,7,0,0,5,2,1,2,0,3,3,27
Jaguar,부산,개인,30~39,2017,1,3,7,0,0,5,2,1,2,0,3,3,27
Jaguar,부산,개인,30~39,2018,2,3,9,1,0,3,2,4,2,0,0,1,27
Jaguar,부산,개인,30~39,2019,0,1,0,0,0,2,0,1,4,4,1,1,14
Jaguar,부산,개인,30~39,2020,0,0,0,0,0,0,0,0,0,0,2,0,2
Jaguar,부산,개인,40~49,2016,1,0,6,2,1,1,1,2,2,0,4,6,26
Jaguar,부산,개인,40~49,2017,1,0,6,2,1,1,1,2,2,0,4,6,26
Jaguar,부산,개인,40~49,2018,5,4,10,1,3,4,1,2,3,0,0,3,36
Jaguar,부산,개인,40~49,2019,0,2,5,0,0,2,0,1,1,2,1,0,14
Jaguar,부산,개인,40~49,2020,1,1,1,1,1,1,0,0,0,1,3,1,11
Jaguar,부산,개인,40~49,2021,1,0,1,2,0,0,0,0,0,0,0,0,4
Jaguar,부산,개인,50~59,2016,1,0,2,2,0,3,1,1,0,4,1,2,17
Jaguar,부산,개인,50~59,2017,1,0,2,2,0,3,1,1,0,4,1,2,17
Jaguar,부산,개인,50~59,2018,0,2,4,1,0,2,1,0,3,1,2,1,17
Jaguar,부산,개인,50~59,2019,1,1,1,1,0,0,2,1,2,2,0,1,12
